"Scientific.Name","Occurrence","other.rank","matched.ID","kingdom.inat.ID","phylum.inat.ID","class.inat.ID","order.inat.ID","family.inat.ID","genus.inat.ID","species.inat.ID","kingdom.science","phylum.science","class.science","order.science","family.science","genus.science","species.science","kingdom.common","phylum.common","class.common","order.common","family.common","genus.common","species.common","category"
"Exosphaeroma rhomburum","Present","","339096","1","47120","47187","48147","49532","123796","339096","Animalia","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Exosphaeroma","Exosphaeroma rhomburum","Animals","Arthropods","Malacostracans","Isopods","","","","Invertebrate"
"Gnorimosphaeroma insulare","Present","","123799","1","47120","47187","48147","49532","123797","123799","Animalia","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Gnorimosphaeroma","Gnorimosphaeroma insulare","Animals","Arthropods","Malacostracans","Isopods","","","","Invertebrate"
"Gnorimosphaeroma lutea","Present","","339105","1","47120","47187","48147","49532","123797","339105","Animalia","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Gnorimosphaeroma","Gnorimosphaeroma lutea","Animals","Arthropods","Malacostracans","Isopods","","","","Invertebrate"
"Gnorimosphaeroma oregonensis","Present","","123798","1","47120","47187","48147","49532","123797","123798","Animalia","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Gnorimosphaeroma","Gnorimosphaeroma oregonense","Animals","Arthropods","Malacostracans","Isopods","","","Oregon pillbug","Invertebrate"
"Pseudosphaeroma campbellensis","Present","","345119","1","47120","47187","48147","","345465","345119","Animalia","Arthropoda","Malacostraca","Isopoda","","Pseudosphaeroma","Pseudosphaeroma campbellensis","Animals","Arthropods","Malacostracans","Isopods","","","","Invertebrate"
"Sphaeroma pentodon","Present","","339094","1","47120","47187","48147","49532","209138","339094","Animalia","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Sphaeroma","Sphaeroma pentodon","Animals","Arthropods","Malacostracans","Isopods","","","","Invertebrate"
"Sphaeroma quoianum","Present","","209129","1","47120","47187","48147","49532","209138","209129","Animalia","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Sphaeroma","Sphaeroma quoianum","Animals","Arthropods","Malacostracans","Isopods","","","","Invertebrate"
"Sarsiella","Present","genus","339092","1","47120","68764","85531","339095","339092","","Animalia","Arthropoda","Ostracoda","Myodocopida","Sarsiellidae","Sarsiella","","Animals","Arthropods","Ostracods","","","","","Invertebrate"
"Alienacanthomysis macropsis","Present","","345212","1","47120","47187","85532","85912","345479","345212","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","Alienacanthomysis","Alienacanthomysis macropsis","Animals","Arthropods","Malacostracans","Opossum Shrimps","","","","Invertebrate"
"Neomysis mercedis","Present","","339091","1","47120","47187","85532","85912","127515","339091","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","Neomysis","Neomysis mercedis","Animals","Arthropods","Malacostracans","Opossum Shrimps","","","","Invertebrate"
"Pollicipes polymerus","Present","","48786","1","47120",NA,"423803","48787","48788","48786","Animalia","Arthropoda","","Scalpelliformes","Pollicipedidae","Pollicipes","Pollicipes polymerus","Animals","Arthropods","","","","","Gooseneck Barnacle","Invertebrate"
"Cyprideis","Present","genus","330863","1","47120","68764","85538","330864","330863","","Animalia","Arthropoda","Ostracoda","Podocopida","Cytherideidae","Cyprideis","","Animals","Arthropods","Ostracods","","","","","Invertebrate"
"Corycaeus anglicus","Present","","345224","1","47120","","117686","201732","201733","345224","Animalia","Arthropoda","","Poecilostomatoida","Corycaeidae","Corycaeus","Corycaeus anglicus","Animals","Arthropods","","","","","","Invertebrate"
"Ergasilus","Present","genus","339089","1","47120","","117686","339090","339089","","Animalia","Arthropoda","","Poecilostomatoida","Ergasilidae","Ergasilus","","Animals","Arthropods","","","Ergasilids","","","Invertebrate"
"Balanus crenatus","Present","","117672","1","47120",NA,"47662","49128","49129","117672","Animalia","Arthropoda","","Sessilia","Balanidae","Balanus","Balanus crenatus","Animals","Arthropods","","Sessile Barnacles","","","Wrinkled Barnacle","Invertebrate"
"Balanus glandula","Present","","81610","1","47120",NA,"47662","49128","49129","81610","Animalia","Arthropoda","","Sessilia","Balanidae","Balanus","Balanus glandula","Animals","Arthropods","","Sessile Barnacles","","","Acorn Barnacle","Invertebrate"
"Chthamalus dalli","Present","","129910","1","47120",NA,"47662","128745","128743","129910","Animalia","Arthropoda","","Sessilia","Chthamalidae","Chthamalus","Chthamalus dalli","Animals","Arthropods","","Sessile Barnacles","","","Little Brown Barnacle","Invertebrate"
"Chthamalus fissus","Present","","129911","1","47120","","47662","128745","128743","129911","Animalia","Arthropoda","","Sessilia","Chthamalidae","Chthamalus","Chthamalus fissus","Animals","Arthropods","","Sessile Barnacles","","","","Invertebrate"
"Tetraclita rubescens","Present","","121682","1","47120",NA,"47662","121684","121685","121682","Animalia","Arthropoda","","Sessilia","Tetraclitidae","Tetraclita","Tetraclita rubescens","Animals","Arthropods","","Sessile Barnacles","","","Pink Acorn Barnacle","Invertebrate"
"Leptochelia dubia","Present","","295913","1","47120","47187","83718","245441","248739","295913","Animalia","Arthropoda","Malacostraca","Tanaidacea","Leptocheliidae","Leptochelia","Leptochelia dubia","Animals","Arthropods","Malacostracans","","","","","Invertebrate"
"Sinelobus","Present","genus","248762","1","47120","47187","83718","245430","248762","","Animalia","Arthropoda","Malacostraca","Tanaidacea","Tanaidae","Sinelobus","","Animals","Arthropods","Malacostracans","","","","","Invertebrate"
"Zeuxo normani","Present","","345000","1","47120","47187","83718","245430","248763","345000","Animalia","Arthropoda","Malacostraca","Tanaidacea","Tanaidae","Zeuxo","Zeuxo normani","Animals","Arthropods","Malacostracans","","","","","Invertebrate"
"Cryptomya californica","Present","","339152","1","47115","47584","81622","81635","339154","339152","Animalia","Mollusca","Bivalvia","Myoida","Myidae","Cryptomya","Cryptomya californica","Animals","Mollusks","Bivalves","","Gapers","","California Softshell","Invertebrate"
"Gemma gemma","Present","","81649","1","47115","47584","50586","50588","81650","81649","Animalia","Mollusca","Bivalvia","Veneroida","Veneridae","Gemma","Gemma gemma","Animals","Mollusks","Bivalves","Veneroids","Venus Clams","","Amethyst Gem Clam","Invertebrate"
"Hiatella arctica","Present","","117617","1","47115","47584","81622","117627","117628","117617","Animalia","Mollusca","Bivalvia","Myoida","Hiatellidae","Hiatella","Hiatella arctica","Animals","Mollusks","Bivalves","","Rock-borers","","Wrinkled Rock Borer","Invertebrate"
"Macoma inquinata","Present","","339146","1","47115","47584","488959","71253","71252","339146","Animalia","Mollusca","Bivalvia","Cardiida","Tellinidae","Macoma","Macoma inquinata","Animals","Mollusks","Bivalves","","Tellins and Allies","","Pointed Macoma","Invertebrate"
"Macoma nasuta","Present","","117612","1","47115","47584","488959","71253","71252","117612","Animalia","Mollusca","Bivalvia","Cardiida","Tellinidae","Macoma","Macoma nasuta","Animals","Mollusks","Bivalves","","Tellins and Allies","","Bent-Nosed Clam","Invertebrate"
"Mopalia ciliata","Present","","117634","1","47115","47429","533431","47631","47630","117634","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia ciliata","Animals","Mollusks","Chitons","","","","","Invertebrate"
"Mopalia muscosa","Present","","117633","1","47115","47429","533431","47631","47630","117633","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia muscosa","Animals","Mollusks","Chitons","","","","Mossy Chiton","Invertebrate"
"Mytilus edulis","Present","","117650","1","47115","47584","50599","50600","62807","117650","Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus edulis","Animals","Mollusks","Bivalves","Mussels","Mussels","","Blue Mussel","Invertebrate"
"Ostrea lurida","Present","","69182","1","47115","47584","47583","47582","53461","69182","Animalia","Mollusca","Bivalvia","Ostreoida","Ostreidae","Ostrea","Ostrea lurida","Animals","Mollusks","Bivalves","Oysters, Scallops, and Allies","True Oysters","Oysters","Olympia Oyster","Invertebrate"
"Penitella penita","Present","","117619","1","47115","47584","81622","117462","117463","117619","Animalia","Mollusca","Bivalvia","Myoida","Pholadidae","Penitella","Penitella penita","Animals","Mollusks","Bivalves","","Piddocks and Angelwings","","Flat-tip Piddock","Invertebrate"
"Pisidium","Present","genus","345000","1","47120","47187","83718","245430","248763","","Animalia","Arthropoda","Malacostraca","Tanaidacea","Tanaidae","Zeuxo","","Animals","Arthropods","Malacostracans","","","","","Invertebrate"
"Saxidomus nuttalli","Present","","117608","1","47115","47584","50586","50588","117613","117608","Animalia","Mollusca","Bivalvia","Veneroida","Veneridae","Saxidomus","Saxidomus nuttalli","Animals","Mollusks","Bivalves","Veneroids","Venus Clams","","Washington Clam","Invertebrate"
"Solen sicarius","Present","","54529","1","47115","47584","50586","50587","50585","54529","Animalia","Mollusca","Bivalvia","Veneroida","Solenidae","Solen","Solen sicarius","Animals","Mollusks","Bivalves","Veneroids","","","Jacknife clam","Invertebrate"
"Tonicella lineata","Present","","47425","1","47115","47429","533431","533539","47426","47425","Animalia","Mollusca","Polyplacophora","Chitonida","Tonicellidae","Tonicella","Tonicella lineata","Animals","Mollusks","Chitons","","","","Lined Chiton","Invertebrate"
"Calliostoma ligatum","Present","","129920","1","47115","47114","48643","48644","48642","129920","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Calliostomatidae","Calliostoma","Calliostoma ligatum","Animals","Mollusks","Gastropods","","","","Blue-Ringed Top Snail","Invertebrate"
"Fissurella volcano","Present","","64146","1","47115","47114","48643","48646","64147","64146","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Fissurellidae","Fissurella","Fissurella volcano","Animals","Mollusks","Gastropods","","Keyhole Limpets","","Volcano Keyhole Limpet","Invertebrate"
"Haliotis cracherodii","Present","","56649","1","47115","47114","48643","56650","56651","56649","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Haliotididae","Haliotis","Haliotis cracherodii","Animals","Mollusks","Gastropods","","","Pāua and Abalone","Black Abalone","Invertebrate"
"Haliotis rufescens","Present","","56652","1","47115","47114","48643","56650","56651","56652","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Haliotididae","Haliotis","Haliotis rufescens","Animals","Mollusks","Gastropods","","","Pāua and Abalone","Red Abalone","Invertebrate"
"Margarites pupillus","Present","","129922","1","47115","47114","48643","53830","129934","129922","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Trochidae","Margarites","Margarites pupillus","Animals","Mollusks","Gastropods","","Top Snails","Globe Snails","Puppet Margarite","Invertebrate"
"Tegula brunnea","Present","","490478","1","47115","47114","48643","53830","53831","490478","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Trochidae","Tegula","Tegula brunnea","Animals","Mollusks","Gastropods","","Top Snails","Tegula Snails","Brown Tegula","Invertebrate"
"Tegula funebralis","Present","","460365","1","47115","47114","48643","53830","53831","460365","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Trochidae","Tegula","Tegula funebralis","Animals","Mollusks","Gastropods","","Top Snails","Tegula Snails","Black Tegula","Invertebrate"
"Myosotella myosotis","Present","","225386","1","47115","47114","51038","85752","149894","225386","Animalia","Mollusca","Gastropoda","Pulmonata","Ellobiidae","Myosotella","Myosotella myosotis","Animals","Mollusks","Gastropods","Pulmonates","","","Mouse-eared Snail","Invertebrate"
"Physella","Present","genus","91061","1","47115","47114","51038","85989","91061","","Animalia","Mollusca","Gastropoda","Pulmonata","Physidae","Physella","","Animals","Mollusks","Gastropods","Pulmonates","Bladder Snails","","","Invertebrate"
"Melanochlamys diomedea","Present","","345334","1","47115","47114","49784","49843","345490","345334","Animalia","Mollusca","Gastropoda","Cephalaspidea","Aglajidae","Melanochlamys","Melanochlamys diomedea","Animals","Mollusks","Gastropods","Headshield Slugs","","","Albatross aglaja","Invertebrate"
"Acteocina culcitella","Present","","49788","1","47115","47114","49784","49785","49786","49788","Animalia","Mollusca","Gastropoda","Cephalaspidea","Cylichnidae","Acteocina","Acteocina culcitella","Animals","Mollusks","Gastropods","Headshield Slugs","","","","Invertebrate"
"Haminoeidae","Present","genus","429514","1","47115","47114","49784","49813","429514","","Animalia","Mollusca","Gastropoda","Cephalaspidea","Haminoeidae","Bullacta","","Animals","Mollusks","Gastropods","Headshield Slugs","","","","Invertebrate"
"Philine","Present","genus","49853","1","47115","47114","49784","49852","49853","","Animalia","Mollusca","Gastropoda","Cephalaspidea","Philinidae","Philine","","Animals","Mollusks","Gastropods","Headshield Slugs","","","","Invertebrate"
"Allia carinata","Present","","49853","1","47115","47114","49784","49852","49853","49851","Animalia","Mollusca","Gastropoda","Cephalaspidea","Philinidae","Philine","Philine alba","Animals","Mollusks","Gastropods","Headshield Slugs","","","","Invertebrate"
"Amphissa versicolor","Present","","129932","1","47115","47114","246139","50704","117645","129932","Animalia","Mollusca","Gastropoda","Caenogastropoda","Columbellidae","Amphissa","Amphissa versicolor","Animals","Mollusks","Gastropods","","Dove Snails","","","Invertebrate"
"Nucella emarginata","Present","","429195","1","47115","47114","246139","50766","69999","429195","Animalia","Mollusca","Gastropoda","Caenogastropoda","Muricidae","Nucella","Nucella emarginata","Animals","Mollusks","Gastropods","","Murex Snails","","","Invertebrate"
"Nassarius mendicus","Present","","129938","1","47115","47114","246139","50764","50763","129938","Animalia","Mollusca","Gastropoda","Caenogastropoda","Nassariidae","Nassarius","Nassarius mendicus","Animals","Mollusks","Gastropods","","Dog-whelks","","Lean Western Nassa","Invertebrate"
"Olivella baetica","Present","","339140","1","47115","47114","246139","246175","61806","339140","Animalia","Mollusca","Gastropoda","Caenogastropoda","Olivellidae","Olivella","Olivella baetica","Animals","Mollusks","Gastropods","","","","","Invertebrate"
"Assiminea californica","Present","","214494","1","47115","47114","48917","50701","86683","214494","Animalia","Mollusca","Gastropoda","Neotaenioglossa","Assimineidae","Assiminea","Assiminea californica","Animals","Mollusks","Gastropods","","","","","Invertebrate"
