"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID"
-118.6826257826,34.0321544135,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Oxyura","Oxyura jamaicensis",2017,1,23,15771,7079
-118.6827116132,34.0321544135,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas strepera",2017,1,23,15771,6957
-119.0152361167,34.0783695,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria biflora",2017,2,0,7497,56793
-119.0157388833,34.0783055,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula clevelandii",2017,2,0,7497,486971
-118.4095695523,34.1203657911,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas americana",2017,2,22,28290,6985
-118.4096392897,34.1204258893,"Bird","Animalia","Chordata","Aves","Gruiformes","Rallidae","Fulica","Fulica americana",2017,2,22,28290,473
-118.4096135573,34.1204092931,"Mammal","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Otospermophilus","Otospermophilus beecheyi",2017,2,22,28290,180007
-118.4096668756,34.1206412764,"Herp","Animalia","Chordata","Reptilia","Testudines","Emydidae","Trachemys","Trachemys scripta",2017,2,22,28290,51271
-118.4104389444,34.1195630346,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas platyrhynchos",2016,10,23,28290,236935
-118.97279593,34.15301544,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Centaurea","Centaurea melitensis",2017,2,15,15589,57922
-118.97665799,34.15306416,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus bernardii",2017,2,15,15589,343586
-118.6013206748,34.1389539605,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus ovata",2017,2,18,28395,64121
-118.7314142,34.0979551,"Bird","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Aratinga","Aratinga nenday",2017,2,NA,2530,367562
-118.6815383333,34.03298,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Pluvialis","Pluvialis squatarola",2017,2,16,44,4892
-118.6815383333,34.03298,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis",2017,2,16,44,4328
-118.6815383333,34.03298,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus",2017,2,17,44,3901
-118.6815383333,34.03298,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2017,2,17,44,9176
-118.6815383333,34.03298,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus maximus",2017,2,17,44,144539
-118.6815383333,34.03298,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa semipalmata",2017,2,17,44,144491
-118.699905,34.0990195,"Herp","Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris hypochondriaca",2017,2,2,14229,120719
-118.5872654314,34.1132746073,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Chlorophyllum","Chlorophyllum brunneum",2017,2,0,2530,58693
-118.5393787449,34.07687355,"Invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Limacidae","Limacus","Limacus flavus",2017,2,1,2530,322417
-118.89505,34.0831805,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron","Toxicodendron diversilobum",2017,2,22,19066,51080
-118.8941583333,34.0867055,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Hesperoyucca","Hesperoyucca whipplei",2017,2,23,19066,58362
-118.89425,34.0866888333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah macrocarpa",2017,2,23,19066,77959
-118.8944083333,34.0874971667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula clevelandii",2017,2,23,19066,486971
-118.895125,34.0811805,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,2,18,19066,64122
-118.895195,34.0810555,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Foeniculum","Foeniculum vulgare",2017,2,18,19066,53052
-118.8988283333,34.0809471667,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Anthocharis","Anthocharis sara",2017,2,19,19066,59124
-118.89937,34.081075,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2017,2,19,19066,53985
-118.9009466667,34.0832278333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya","Dudleya pulverulenta",2017,2,20,19066,76737
-118.90027,34.085025,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,2,22,19066,50643
-118.896775,34.0831861667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata",2017,2,19,19066,52994
-118.9334177971,34.0451744768,"Invertebrate","Animalia","Arthropoda","Insecta","Diptera","Cecidomyiidae","Rhopalomyia","Rhopalomyia californica",2017,2,22,15849,55698
-118.9334070683,34.0451833667,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Cycloneda","Cycloneda polita",2017,2,23,15849,55492
-118.631745,34.1357195,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Volvopluteus","Volvopluteus gloiocephalus",2017,2,21,3519,348720
-118.7753404678,34.034724827,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Venegasia","Venegasia carpesioides",2017,2,19,7529,64109
-118.7774349378,34.0360643389,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,2,19,7529,50643
-118.5828841758,34.0916181682,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Calystegia","Calystegia macrostegia",2017,2,0,28395,63047
-118.582019331,34.0923241759,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Dichelostemma","Dichelostemma capitatum",2017,2,0,28395,50654
-118.5140073609,34.1051180731,"Bird","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius nivosus",2015,12,23,28566,144485
-118.517145,34.0573305,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius rufulus",2017,2,18,15401,127216
-118.5173866667,34.0576666667,"Fungi","Fungi","Ascomycota","Pezizomycetes","Pezizales","Helvellaceae","Helvella","Helvella compressa",2017,2,21,15401,117997
-118.5174416667,34.0578166667,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Marasmius","Marasmius plicatulus",2017,2,18,15401,55291
-118.5190666667,34.0591721667,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita novinupta",2017,2,18,15401,57691
-118.51278,34.054875,"Bird","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Aratinga","Aratinga nenday",2017,2,19,15401,367562
-118.7541940441,34.2082010088,"Fungi","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Synchytriaceae","Synchytrium","Synchytrium papillatum",2017,2,21,15849,384481
-118.5221783333,34.0569305,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Geraniales","Geraniaceae","Erodium","Erodium moschatum",2017,2,18,15401,57092
-118.5129383333,34.0551221667,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Agrocybe","Agrocybe pediades",2017,2,20,15401,118393
-118.5140133333,34.0543778333,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2017,2,20,15401,53985
-118.5276722,34.0554344,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Zopheridae","Phloeodes","Phloeodes diabolicus",2015,3,21,2530,47590
-118.4915881907,34.1150435387,"Invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Apis","Apis mellifera",2017,2,21,2530,47219
-118.6008775,34.0946944,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae","Schizophyllum","Schizophyllum commune",2017,2,NA,2530,54573
-118.5407403575,34.0655454585,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Ceriporia","Ceriporia spissa",2017,2,21,2530,344410
-118.7240666667,34.0603166667,"Herp","Animalia","Chordata","Reptilia","Squamata","Viperidae","Crotalus","Crotalus oreganus",2017,2,17,3172,30713
-118.5133533333,34.0549138333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Mirabilis","Mirabilis laevis",2017,2,20,15401,78082
-118.514075,34.0555195,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Paropsisterna","Paropsisterna m-fuscum",2017,2,20,15401,464913
-118.519875,34.05955,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Delairea","Delairea odorata",2017,2,21,15401,53208
-118.9700835944,34.1539550945,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria biflora",2017,2,21,13113,56793
-118.9700855223,34.1539504007,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula clevelandii",2017,2,21,13113,486971
-118.9700857737,34.1539450363,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola pedunculata",2017,2,21,13113,50825
-118.9700960835,34.1539364448,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria biflora",2017,2,21,13113,56793
-118.9701031243,34.1539297393,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria biflora",2017,2,21,13113,56793
-118.9701214806,34.1539249197,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria biflora",2017,2,21,13113,56793
-118.9701284376,34.1539249197,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula arguta",2017,2,21,13113,78978
-118.9703342133,34.1538342275,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola pedunculata",2017,2,21,13113,50825
-118.9706122411,34.1529849312,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Crassula","Crassula connata",2017,2,21,13113,57016
-118.6817764198,34.0332389149,"Bird","Animalia","Chordata","Aves","Gruiformes","Rallidae","Fulica","Fulica americana",2016,9,19,15272,473
-118.6817764198,34.0332389149,"Bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis nigricans",2016,9,19,15272,17013
-118.6817764198,34.0332389149,"Bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis nigricans",2016,9,19,15272,17013
-118.6817764198,34.0332389149,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Egretta","Egretta thula",2016,9,19,15272,4940
-118.9677715302,34.1512147666,"Bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2017,2,16,15589,1409
-118.9688873291,34.1525621929,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia oricola",2017,2,15,15589,47896
-118.9736938477,34.1531304215,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2017,2,15,15589,9176
-118.9716339111,34.1542668672,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melozone","Melozone crissalis",2017,2,15,15589,73044
-118.5876274109,34.0930011314,"Bird","Animalia","Chordata","Aves","Piciformes","Picidae","Melanerpes","Melanerpes formicivorus",2017,3,19,15589,18209
-118.5895210505,34.0926007343,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria media",2017,3,18,15589,53298
-118.5896766186,34.0925861186,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria media",2017,3,18,15589,53298
-118.680437,34.033577,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas platyrhynchos",2016,9,19,15272,6930
-118.6814241493,34.0333280474,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus occidentalis",2016,9,20,15272,4345
-118.6814241493,34.0333280474,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa semipalmata",2016,9,20,15272,144491
-118.6811666473,34.0329012714,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus occidentalis",2016,9,20,15272,4345
-118.6811666473,34.0329012714,"Bird","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus occidentalis",2016,9,20,15272,4235
-118.6811666473,34.0329012714,"Bird","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","Columba livia",2016,9,20,15272,3017
-118.5910883826,34.0955818445,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bellum",2017,3,18,28395,49918
-118.5913785641,34.0977258096,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Dichelostemma","Dichelostemma capitatum",2017,3,18,28395,50654
-118.5146712462,34.0614769519,"Bird","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Aratinga","Aratinga nenday",2017,2,15,2530,367562
-118.5138354,34.059658,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Agrocybe","Agrocybe pediades",2017,1,11,2530,118393
-118.5907864665,34.0981311584,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata",2017,3,18,28395,52994
-118.5907712952,34.0982179949,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria biflora",2017,3,18,28395,56793
-118.5916035344,34.0978989797,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Linanthus","Linanthus dianthiflorus",2017,3,19,28395,77766
-118.8795383333,34.0543055,"Herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Pituophis","Pituophis catenifer",2017,3,19,23780,29044
-118.880455,34.0556555,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2017,3,19,23780,36204
-118.879805,34.054225,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Uta","Uta stansburiana",2017,3,19,23780,36094
-118.8806133333,34.0551111667,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2017,3,20,23780,36204
-118.8796216667,34.0566638333,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2017,3,19,23780,36204
-118.9388144016,34.0793313842,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus spinosus",2017,3,16,65,64126
-118.9381599426,34.0796912783,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum douglasii",2017,3,19,65,64105
-118.9384710789,34.0798867757,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium","Pseudognaphalium biolettii",2017,3,17,65,58829
-118.9389753342,34.0800778295,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula arguta",2017,3,17,65,78978
-118.9390397072,34.0805576837,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula clevelandii",2017,3,17,65,486971
-118.9380955696,34.0823526699,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Pedicularis","Pedicularis densiflora",2017,3,17,65,49645
-118.9393508434,34.0828947127,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos glandulosa",2017,3,17,65,53353
-118.9388895035,34.0829124845,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Trichostema","Trichostema lanatum",2017,3,17,65,58931
-118.9399784803,34.0827436519,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Nassella","Nassella pulchra",2017,3,17,65,165659
-118.9385032654,34.0820949762,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos glandulosa",2017,3,17,65,53353
-118.9394581318,34.0827447627,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Venegasia","Venegasia carpesioides",2017,3,18,65,64109
-118.9394581318,34.0827081082,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Ribes malvaceum",2017,3,18,65,54942
-118.9396458864,34.0827214371,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Cercocarpus","Cercocarpus betuloides",2017,3,18,65,63977
-118.93943,34.082857,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Malacothamnus","Malacothamnus fasciculatus",2017,3,18,65,81085
-118.939949,34.082721,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia mellifera",2017,3,18,65,50643
-118.939899,34.082755,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2017,3,18,65,53357
-118.939928,34.082553,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia leucophylla",2017,3,18,65,58191
-118.93989,34.082766,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Adenostoma","Adenostoma fasciculatum",2017,3,18,65,47146
-118.939013,34.080495,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum xanti",2017,3,18,65,79146
-118.940953,34.08291,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Leymus","Leymus condensatus",2017,3,18,65,164673
-118.940213,34.08283,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Malosma","Malosma laurina",2017,3,18,65,64122
-118.938822,34.08293,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Pedicularis","Pedicularis densiflora",2017,3,18,65,49645
-118.940096,34.082735,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",2017,3,18,65,53359
-118.938409,34.079656,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah macrocarpa",2017,3,18,65,77959
-118.938484,34.079171,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum","Eriogonum cinereum",2017,3,18,65,76974
-118.938584,34.080291,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Heterotheca","Heterotheca grandiflora",2017,3,18,65,58831
-118.9384404758,34.080375097,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon glaber",2017,3,18,65,53134
